Method,N,NT_TRAIN,Parameter,True_Value,Mean,SD,SE,Bias,Relative_Bias_pct,RMSE,Coverage_Rate,Power,N_Valid,Mean_All_LL_Best,Mean_All_Regime2_Share,Mean_All_Majority_Accuracy,Mean_Observed_Accuracy,Mean_Observed_Sensitivity,Mean_Observed_Specificity,Mean_Observed_Precision,Mean_Observed_F1_Score,Mean_Observed_Regime2_Share,Mean_Observed_Majority_Accuracy,Mean_Forecast_Accuracy,Mean_Forecast_Sensitivity,Mean_Forecast_Specificity,Mean_Forecast_Precision,Mean_Forecast_F1_Score,Mean_Forecast_Regime2_Share,Mean_Forecast_Majority_Accuracy
two_stage,50,50,R1d_3,0.16,0.190147,0.008102,0.000814,0.030147,18.84,0.031206,1.0,1.0,99,-3.675,0.5064,0.5418,0.6039,0.5596,0.643,0.7044,0.5072,0.4577,0.5533,0.5873,0.5898,0.5788,0.8412,0.6179,0.7496,0.7496
two_stage,50,50,R1d_4,0.61,0.633125,0.019699,0.00198,0.023125,3.79,0.030313,1.0,1.0,99,-3.675,0.5064,0.5418,0.6039,0.5596,0.643,0.7044,0.5072,0.4577,0.5533,0.5873,0.5898,0.5788,0.8412,0.6179,0.7496,0.7496
two_stage,50,50,R2d_1,0.82,1.965221,3.176891,0.31929,1.145221,139.66,3.361877,1.0,0.0222,99,-3.675,0.5064,0.5418,0.6039,0.5596,0.643,0.7044,0.5072,0.4577,0.5533,0.5873,0.5898,0.5788,0.8412,0.6179,0.7496,0.7496
two_stage,50,50,R2d_2,0.73,0.938263,1.405525,0.141261,0.208263,28.53,1.413832,0.9785,0.043,99,-3.675,0.5064,0.5418,0.6039,0.5596,0.643,0.7044,0.5072,0.4577,0.5533,0.5873,0.5898,0.5788,0.8412,0.6179,0.7496,0.7496
two_stage,50,50,gamma2,-1.17,-1.937501,14.940649,1.501592,-0.767501,-65.6,14.8848,0.7802,0.0659,99,-3.675,0.5064,0.5418,0.6039,0.5596,0.643,0.7044,0.5072,0.4577,0.5533,0.5873,0.5898,0.5788,0.8412,0.6179,0.7496,0.7496
two_stage,50,50,B12_1,0.45,0.223613,0.206951,0.020799,-0.226387,-50.31,0.306018,,,99,-3.675,0.5064,0.5418,0.6039,0.5596,0.643,0.7044,0.5072,0.4577,0.5533,0.5873,0.5898,0.5788,0.8412,0.6179,0.7496,0.7496
two_stage,50,50,B12_2,0.22,0.15384,0.170434,0.017129,-0.06616,-30.07,0.182021,,,99,-3.675,0.5064,0.5418,0.6039,0.5596,0.643,0.7044,0.5072,0.4577,0.5533,0.5873,0.5898,0.5788,0.8412,0.6179,0.7496,0.7496
two_stage,50,50,gamma3_1,0.26,0.0,0.0,0.0,-0.26,-100.0,0.26,,,99,-3.675,0.5064,0.5418,0.6039,0.5596,0.643,0.7044,0.5072,0.4577,0.5533,0.5873,0.5898,0.5788,0.8412,0.6179,0.7496,0.7496
two_stage,50,50,gamma3_2,-0.83,0.0,0.0,0.0,0.83,100.0,0.83,,,99,-3.675,0.5064,0.5418,0.6039,0.5596,0.643,0.7044,0.5072,0.4577,0.5533,0.5873,0.5898,0.5788,0.8412,0.6179,0.7496,0.7496
two_stage,50,50,gamma4_1,-0.74,0.0,0.0,0.0,0.74,100.0,0.74,,,99,-3.675,0.5064,0.5418,0.6039,0.5596,0.643,0.7044,0.5072,0.4577,0.5533,0.5873,0.5898,0.5788,0.8412,0.6179,0.7496,0.7496
two_stage,50,50,gamma4_2,-0.19,0.0,0.0,0.0,0.19,100.0,0.19,,,99,-3.675,0.5064,0.5418,0.6039,0.5596,0.643,0.7044,0.5072,0.4577,0.5533,0.5873,0.5898,0.5788,0.8412,0.6179,0.7496,0.7496
two_stage,50,50,P12,1e-12,0.0,0.0,0.0,-0.0,-0.0,0.0,,,99,-3.675,0.5064,0.5418,0.6039,0.5596,0.643,0.7044,0.5072,0.4577,0.5533,0.5873,0.5898,0.5788,0.8412,0.6179,0.7496,0.7496
two_stage,50,50,Q2d_1,0.16,0.029245,0.061638,0.006195,-0.130755,-81.72,0.144422,,,99,-3.675,0.5064,0.5418,0.6039,0.5596,0.643,0.7044,0.5072,0.4577,0.5533,0.5873,0.5898,0.5788,0.8412,0.6179,0.7496,0.7496
two_stage,50,50,Q2d_2,0.12,0.027571,0.052426,0.005269,-0.092429,-77.02,0.106132,,,99,-3.675,0.5064,0.5418,0.6039,0.5596,0.643,0.7044,0.5072,0.4577,0.5533,0.5873,0.5898,0.5788,0.8412,0.6179,0.7496,0.7496
two_stage,50,50,P2,0.2,0.710631,0.201,0.020201,0.510631,255.32,0.548395,,,99,-3.675,0.5064,0.5418,0.6039,0.5596,0.643,0.7044,0.5072,0.4577,0.5533,0.5873,0.5898,0.5788,0.8412,0.6179,0.7496,0.7496
two_stage,50,50,LogLikelihood,,-3.675,0.0352,,,,,,,99,-3.675,0.5064,0.5418,0.6039,0.5596,0.643,0.7044,0.5072,0.4577,0.5533,0.5873,0.5898,0.5788,0.8412,0.6179,0.7496,0.7496
two_stage,50,50,ConvergenceRate,,0.99,,,,,,,,100,-3.675,0.5064,0.5418,0.6039,0.5596,0.643,0.7044,0.5072,0.4577,0.5533,0.5873,0.5898,0.5788,0.8412,0.6179,0.7496,0.7496
