Method,N,NT_TRAIN,Parameter,True_Value,Mean,SD,SE,Bias,Relative_Bias_pct,RMSE,Coverage_Rate,Power,N_Valid,Mean_All_LL_Best,Mean_All_Regime2_Share,Mean_All_Majority_Accuracy,Mean_Observed_Accuracy,Mean_Observed_Sensitivity,Mean_Observed_Specificity,Mean_Observed_Precision,Mean_Observed_F1_Score,Mean_Observed_Regime2_Share,Mean_Observed_Majority_Accuracy,Mean_Forecast_Accuracy,Mean_Forecast_Sensitivity,Mean_Forecast_Specificity,Mean_Forecast_Precision,Mean_Forecast_F1_Score,Mean_Forecast_Regime2_Share,Mean_Forecast_Majority_Accuracy
two_stage,100,50,gamma1,3.5,-5.002044,14.994702,1.522481,-8.502044,-242.92,17.16997,0.3243,0.8784,97,-3.6701,0.5023,0.5276,0.5873,0.695,0.4946,0.6404,0.5535,0.455,0.5495,0.6474,0.7383,0.3931,0.8026,0.6959,0.7387,0.7387
two_stage,100,50,B11_1,-0.05,0.005307,0.074524,0.007567,0.055307,110.61,0.092496,0.0515,0.7938,97,-3.6701,0.5023,0.5276,0.5873,0.695,0.4946,0.6404,0.5535,0.455,0.5495,0.6474,0.7383,0.3931,0.8026,0.6959,0.7387,0.7387
two_stage,100,50,B11_2,-0.06,0.007699,0.07188,0.007298,0.067699,112.83,0.098471,0.1134,0.8351,97,-3.6701,0.5023,0.5276,0.5873,0.695,0.4946,0.6404,0.5535,0.455,0.5495,0.6474,0.7383,0.3931,0.8026,0.6959,0.7387,0.7387
two_stage,100,50,B21_1,-0.87,-0.115686,0.15904,0.016148,0.754314,86.7,0.770728,0.0309,0.9485,97,-3.6701,0.5023,0.5276,0.5873,0.695,0.4946,0.6404,0.5535,0.455,0.5495,0.6474,0.7383,0.3931,0.8026,0.6959,0.7387,0.7387
two_stage,100,50,B21_2,-0.77,-0.126683,0.169037,0.017163,0.643317,83.55,0.664933,0.0722,0.9175,97,-3.6701,0.5023,0.5276,0.5873,0.695,0.4946,0.6404,0.5535,0.455,0.5495,0.6474,0.7383,0.3931,0.8026,0.6959,0.7387,0.7387
two_stage,100,50,B22_1,-0.92,-0.213072,0.260015,0.0264,0.706928,76.84,0.752767,0.0928,0.7835,97,-3.6701,0.5023,0.5276,0.5873,0.695,0.4946,0.6404,0.5535,0.455,0.5495,0.6474,0.7383,0.3931,0.8026,0.6959,0.7387,0.7387
two_stage,100,50,B22_2,-0.45,-0.076399,0.14851,0.015079,0.373601,83.02,0.401753,0.0515,0.5052,97,-3.6701,0.5023,0.5276,0.5873,0.695,0.4946,0.6404,0.5535,0.455,0.5495,0.6474,0.7383,0.3931,0.8026,0.6959,0.7387,0.7387
two_stage,100,50,B31d_1,0.33,0.832065,0.613049,0.062246,0.502065,152.14,0.789952,0.1099,0.8791,97,-3.6701,0.5023,0.5276,0.5873,0.695,0.4946,0.6404,0.5535,0.455,0.5495,0.6474,0.7383,0.3931,0.8026,0.6959,0.7387,0.7387
two_stage,100,50,B31d_2,0.15,0.677497,0.730535,0.074175,0.527497,351.66,0.898016,0.0947,0.9053,97,-3.6701,0.5023,0.5276,0.5873,0.695,0.4946,0.6404,0.5535,0.455,0.5495,0.6474,0.7383,0.3931,0.8026,0.6959,0.7387,0.7387
two_stage,100,50,B32d_1,0.31,0.746152,0.209748,0.021297,0.436152,140.69,0.483496,0.1959,0.9175,97,-3.6701,0.5023,0.5276,0.5873,0.695,0.4946,0.6404,0.5535,0.455,0.5495,0.6474,0.7383,0.3931,0.8026,0.6959,0.7387,0.7387
two_stage,100,50,B32d_2,0.69,0.938954,0.066826,0.006785,0.248954,36.08,0.257678,0.0619,0.9691,97,-3.6701,0.5023,0.5276,0.5873,0.695,0.4946,0.6404,0.5535,0.455,0.5495,0.6474,0.7383,0.3931,0.8026,0.6959,0.7387,0.7387
two_stage,100,50,B41d_1,0.11,0.039032,0.169966,0.017257,-0.070968,-64.52,0.183377,0.3297,0.6593,97,-3.6701,0.5023,0.5276,0.5873,0.695,0.4946,0.6404,0.5535,0.455,0.5495,0.6474,0.7383,0.3931,0.8026,0.6959,0.7387,0.7387
two_stage,100,50,B41d_2,-0.3,-0.050265,0.248198,0.025201,0.249735,83.25,0.351191,0.2,0.3158,97,-3.6701,0.5023,0.5276,0.5873,0.695,0.4946,0.6404,0.5535,0.455,0.5495,0.6474,0.7383,0.3931,0.8026,0.6959,0.7387,0.7387
two_stage,100,50,B42d_1,0.57,0.158661,0.184265,0.018709,-0.411339,-72.16,0.450337,0.1237,0.8144,97,-3.6701,0.5023,0.5276,0.5873,0.695,0.4946,0.6404,0.5535,0.455,0.5495,0.6474,0.7383,0.3931,0.8026,0.6959,0.7387,0.7387
two_stage,100,50,B42d_2,0.01,0.008505,0.053662,0.005449,-0.001495,-14.95,0.053405,0.4742,0.2887,97,-3.6701,0.5023,0.5276,0.5873,0.695,0.4946,0.6404,0.5535,0.455,0.5495,0.6474,0.7383,0.3931,0.8026,0.6959,0.7387,0.7387
two_stage,100,50,Q1d_1,0.08,0.035718,0.018715,0.0019,-0.044282,-55.35,0.048037,1.0,0.0103,97,-3.6701,0.5023,0.5276,0.5873,0.695,0.4946,0.6404,0.5535,0.455,0.5495,0.6474,0.7383,0.3931,0.8026,0.6959,0.7387,0.7387
two_stage,100,50,Q1d_2,0.05,0.022318,0.004554,0.000462,-0.027682,-55.36,0.028051,1.0,0.0,97,-3.6701,0.5023,0.5276,0.5873,0.695,0.4946,0.6404,0.5535,0.455,0.5495,0.6474,0.7383,0.3931,0.8026,0.6959,0.7387,0.7387
two_stage,100,50,R1d_1,0.23,0.266678,0.016072,0.001632,0.036678,15.95,0.040011,0.8041,1.0,97,-3.6701,0.5023,0.5276,0.5873,0.695,0.4946,0.6404,0.5535,0.455,0.5495,0.6474,0.7383,0.3931,0.8026,0.6959,0.7387,0.7387
two_stage,100,50,R1d_2,0.21,0.247522,0.016369,0.001662,0.037522,17.87,0.040903,0.8041,1.0,97,-3.6701,0.5023,0.5276,0.5873,0.695,0.4946,0.6404,0.5535,0.455,0.5495,0.6474,0.7383,0.3931,0.8026,0.6959,0.7387,0.7387
two_stage,100,50,R1d_3,0.16,0.188581,0.005881,0.000597,0.028581,17.86,0.029174,1.0,1.0,97,-3.6701,0.5023,0.5276,0.5873,0.695,0.4946,0.6404,0.5535,0.455,0.5495,0.6474,0.7383,0.3931,0.8026,0.6959,0.7387,0.7387
two_stage,100,50,R1d_4,0.61,0.631091,0.014015,0.001423,0.021091,3.46,0.025283,0.9588,1.0,97,-3.6701,0.5023,0.5276,0.5873,0.695,0.4946,0.6404,0.5535,0.455,0.5495,0.6474,0.7383,0.3931,0.8026,0.6959,0.7387,0.7387
two_stage,100,50,R2d_1,0.82,1.087953,1.389167,0.141049,0.267953,32.68,1.407725,1.0,0.0,97,-3.6701,0.5023,0.5276,0.5873,0.695,0.4946,0.6404,0.5535,0.455,0.5495,0.6474,0.7383,0.3931,0.8026,0.6959,0.7387,0.7387
two_stage,100,50,R2d_2,0.73,0.774664,0.293479,0.029798,0.044664,6.12,0.295359,0.9794,0.0206,97,-3.6701,0.5023,0.5276,0.5873,0.695,0.4946,0.6404,0.5535,0.455,0.5495,0.6474,0.7383,0.3931,0.8026,0.6959,0.7387,0.7387
two_stage,100,50,gamma2,-1.17,-0.083871,1.689746,0.171568,1.086129,92.83,2.00137,0.4459,0.2027,97,-3.6701,0.5023,0.5276,0.5873,0.695,0.4946,0.6404,0.5535,0.455,0.5495,0.6474,0.7383,0.3931,0.8026,0.6959,0.7387,0.7387
two_stage,100,50,B12_1,0.45,0.194254,0.179664,0.018242,-0.255746,-56.83,0.312013,,,97,-3.6701,0.5023,0.5276,0.5873,0.695,0.4946,0.6404,0.5535,0.455,0.5495,0.6474,0.7383,0.3931,0.8026,0.6959,0.7387,0.7387
two_stage,100,50,B12_2,0.22,0.12099,0.143589,0.014579,-0.09901,-45.0,0.173805,,,97,-3.6701,0.5023,0.5276,0.5873,0.695,0.4946,0.6404,0.5535,0.455,0.5495,0.6474,0.7383,0.3931,0.8026,0.6959,0.7387,0.7387
two_stage,100,50,gamma3_1,0.26,0.0,0.0,0.0,-0.26,-100.0,0.26,,,97,-3.6701,0.5023,0.5276,0.5873,0.695,0.4946,0.6404,0.5535,0.455,0.5495,0.6474,0.7383,0.3931,0.8026,0.6959,0.7387,0.7387
two_stage,100,50,gamma3_2,-0.83,0.0,0.0,0.0,0.83,100.0,0.83,,,97,-3.6701,0.5023,0.5276,0.5873,0.695,0.4946,0.6404,0.5535,0.455,0.5495,0.6474,0.7383,0.3931,0.8026,0.6959,0.7387,0.7387
two_stage,100,50,gamma4_1,-0.74,0.0,0.0,0.0,0.74,100.0,0.74,,,97,-3.6701,0.5023,0.5276,0.5873,0.695,0.4946,0.6404,0.5535,0.455,0.5495,0.6474,0.7383,0.3931,0.8026,0.6959,0.7387,0.7387
two_stage,100,50,gamma4_2,-0.19,0.0,0.0,0.0,0.19,100.0,0.19,,,97,-3.6701,0.5023,0.5276,0.5873,0.695,0.4946,0.6404,0.5535,0.455,0.5495,0.6474,0.7383,0.3931,0.8026,0.6959,0.7387,0.7387
two_stage,100,50,P12,1e-12,0.0,0.0,0.0,-0.0,-0.0,0.0,,,97,-3.6701,0.5023,0.5276,0.5873,0.695,0.4946,0.6404,0.5535,0.455,0.5495,0.6474,0.7383,0.3931,0.8026,0.6959,0.7387,0.7387
two_stage,100,50,Q2d_1,0.16,0.039115,0.04137,0.0042,-0.120885,-75.55,0.127699,,,97,-3.6701,0.5023,0.5276,0.5873,0.695,0.4946,0.6404,0.5535,0.455,0.5495,0.6474,0.7383,0.3931,0.8026,0.6959,0.7387,0.7387
two_stage,100,50,Q2d_2,0.12,0.033719,0.026608,0.002702,-0.086281,-71.9,0.09025,,,97,-3.6701,0.5023,0.5276,0.5873,0.695,0.4946,0.6404,0.5535,0.455,0.5495,0.6474,0.7383,0.3931,0.8026,0.6959,0.7387,0.7387
two_stage,100,50,P2,0.2,0.639682,0.103515,0.01051,0.439682,219.84,0.451581,,,97,-3.6701,0.5023,0.5276,0.5873,0.695,0.4946,0.6404,0.5535,0.455,0.5495,0.6474,0.7383,0.3931,0.8026,0.6959,0.7387,0.7387
two_stage,100,50,LogLikelihood,,-3.6701,0.0416,,,,,,,97,-3.6701,0.5023,0.5276,0.5873,0.695,0.4946,0.6404,0.5535,0.455,0.5495,0.6474,0.7383,0.3931,0.8026,0.6959,0.7387,0.7387
two_stage,100,50,ConvergenceRate,,0.97,,,,,,,,100,-3.6701,0.5023,0.5276,0.5873,0.695,0.4946,0.6404,0.5535,0.455,0.5495,0.6474,0.7383,0.3931,0.8026,0.6959,0.7387,0.7387
