Method,N,NT_TRAIN,Parameter,True_Value,Mean,SD,SE,Bias,Relative_Bias_pct,RMSE,Coverage_Rate,Power,N_Valid,Mean_All_LL_Best,Mean_All_Regime2_Share,Mean_All_Majority_Accuracy,Mean_Observed_Accuracy,Mean_Observed_Sensitivity,Mean_Observed_Specificity,Mean_Observed_Precision,Mean_Observed_F1_Score,Mean_Observed_Regime2_Share,Mean_Observed_Majority_Accuracy,Mean_Forecast_Accuracy,Mean_Forecast_Sensitivity,Mean_Forecast_Specificity,Mean_Forecast_Precision,Mean_Forecast_F1_Score,Mean_Forecast_Regime2_Share,Mean_Forecast_Majority_Accuracy
two_stage,50,50,gamma3_2,-0.83,-29.092366,129.692145,13.034551,-28.262366,-3405.1,132.094339,0.9583,0.0625,99,-3.6731,0.5064,0.5418,0.6181,0.6858,0.5689,0.6299,0.5896,0.4577,0.5533,0.6639,0.7235,0.4996,0.8258,0.7273,0.7496,0.7496
two_stage,50,50,gamma4_1,-0.74,7.553397,63.020146,6.333763,8.293397,1120.73,63.247155,0.9896,0.0104,99,-3.6731,0.5064,0.5418,0.6181,0.6858,0.5689,0.6299,0.5896,0.4577,0.5533,0.6639,0.7235,0.4996,0.8258,0.7273,0.7496,0.7496
two_stage,50,50,gamma4_2,-0.19,14.428925,96.56583,9.705231,14.618925,7694.17,97.182719,0.9479,0.0521,99,-3.6731,0.5064,0.5418,0.6181,0.6858,0.5689,0.6299,0.5896,0.4577,0.5533,0.6639,0.7235,0.4996,0.8258,0.7273,0.7496,0.7496
two_stage,50,50,B12_1,0.45,0.155099,0.151336,0.01521,-0.294901,-65.53,0.331116,,,99,-3.6731,0.5064,0.5418,0.6181,0.6858,0.5689,0.6299,0.5896,0.4577,0.5533,0.6639,0.7235,0.4996,0.8258,0.7273,0.7496,0.7496
two_stage,50,50,B12_2,0.22,0.084569,0.094176,0.009465,-0.135431,-61.56,0.164685,,,99,-3.6731,0.5064,0.5418,0.6181,0.6858,0.5689,0.6299,0.5896,0.4577,0.5533,0.6639,0.7235,0.4996,0.8258,0.7273,0.7496,0.7496
two_stage,50,50,P12,1e-12,0.0,0.0,0.0,-0.0,-0.0,0.0,,,99,-3.6731,0.5064,0.5418,0.6181,0.6858,0.5689,0.6299,0.5896,0.4577,0.5533,0.6639,0.7235,0.4996,0.8258,0.7273,0.7496,0.7496
two_stage,50,50,Q2d_1,0.16,0.02828,0.047815,0.004806,-0.13172,-82.32,0.140048,,,99,-3.6731,0.5064,0.5418,0.6181,0.6858,0.5689,0.6299,0.5896,0.4577,0.5533,0.6639,0.7235,0.4996,0.8258,0.7273,0.7496,0.7496
two_stage,50,50,Q2d_2,0.12,0.021651,0.014761,0.001484,-0.098349,-81.96,0.099439,,,99,-3.6731,0.5064,0.5418,0.6181,0.6858,0.5689,0.6299,0.5896,0.4577,0.5533,0.6639,0.7235,0.4996,0.8258,0.7273,0.7496,0.7496
two_stage,50,50,P2,0.2,0.697466,0.208372,0.020942,0.497466,248.73,0.538936,,,99,-3.6731,0.5064,0.5418,0.6181,0.6858,0.5689,0.6299,0.5896,0.4577,0.5533,0.6639,0.7235,0.4996,0.8258,0.7273,0.7496,0.7496
two_stage,50,50,LogLikelihood,,-3.6731,0.035,,,,,,,99,-3.6731,0.5064,0.5418,0.6181,0.6858,0.5689,0.6299,0.5896,0.4577,0.5533,0.6639,0.7235,0.4996,0.8258,0.7273,0.7496,0.7496
two_stage,50,50,ConvergenceRate,,0.99,,,,,,,,100,-3.6731,0.5064,0.5418,0.6181,0.6858,0.5689,0.6299,0.5896,0.4577,0.5533,0.6639,0.7235,0.4996,0.8258,0.7273,0.7496,0.7496
