Method,N,NT_TRAIN,Parameter,True_Value,Mean,SD,SE,Bias,Relative_Bias_pct,RMSE,Coverage_Rate,Power,N_Valid,Mean_All_LL_Best,Mean_All_Regime2_Share,Mean_All_Majority_Accuracy,Mean_Observed_Accuracy,Mean_Observed_Sensitivity,Mean_Observed_Specificity,Mean_Observed_Precision,Mean_Observed_F1_Score,Mean_Observed_Regime2_Share,Mean_Observed_Majority_Accuracy,Mean_Forecast_Accuracy,Mean_Forecast_Sensitivity,Mean_Forecast_Specificity,Mean_Forecast_Precision,Mean_Forecast_F1_Score,Mean_Forecast_Regime2_Share,Mean_Forecast_Majority_Accuracy
two_stage,50,25,gamma1,3.5,8.373777,10.57529,1.062857,4.873777,139.25,11.595724,0.9794,0.1856,99,-3.7019,0.5064,0.5418,0.6423,0.6423,0.6452,0.5102,0.4989,0.2956,0.7044,0.6459,0.6862,0.5931,0.7146,0.6515,0.554,0.569
two_stage,50,25,B11_1,-0.05,0.013125,0.052586,0.005285,0.063125,126.25,0.081988,0.0505,0.4646,99,-3.7019,0.5064,0.5418,0.6423,0.6423,0.6452,0.5102,0.4989,0.2956,0.7044,0.6459,0.6862,0.5931,0.7146,0.6515,0.554,0.569
two_stage,50,25,B11_2,-0.06,0.016525,0.046139,0.004637,0.076525,127.54,0.089238,0.0505,0.7374,99,-3.7019,0.5064,0.5418,0.6423,0.6423,0.6452,0.5102,0.4989,0.2956,0.7044,0.6459,0.6862,0.5931,0.7146,0.6515,0.554,0.569
two_stage,50,25,B21_1,-0.87,-0.056779,0.10476,0.010529,0.813221,93.47,0.819873,0.0202,0.7071,99,-3.7019,0.5064,0.5418,0.6423,0.6423,0.6452,0.5102,0.4989,0.2956,0.7044,0.6459,0.6862,0.5931,0.7146,0.6515,0.554,0.569
two_stage,50,25,B21_2,-0.77,-0.053422,0.135617,0.01363,0.716578,93.06,0.729171,0.0505,0.5152,99,-3.7019,0.5064,0.5418,0.6423,0.6423,0.6452,0.5102,0.4989,0.2956,0.7044,0.6459,0.6862,0.5931,0.7146,0.6515,0.554,0.569
two_stage,50,25,B22_1,-0.92,-0.29447,1.008153,0.101323,0.62553,67.99,1.182114,0.202,0.3333,99,-3.7019,0.5064,0.5418,0.6423,0.6423,0.6452,0.5102,0.4989,0.2956,0.7044,0.6459,0.6862,0.5931,0.7146,0.6515,0.554,0.569
two_stage,50,25,B22_2,-0.45,-0.057139,0.166349,0.016719,0.392861,87.3,0.426301,0.1818,0.2727,99,-3.7019,0.5064,0.5418,0.6423,0.6423,0.6452,0.5102,0.4989,0.2956,0.7044,0.6459,0.6862,0.5931,0.7146,0.6515,0.554,0.569
two_stage,50,25,B31d_1,0.33,0.861348,0.307788,0.030934,0.531348,161.01,0.613276,0.0101,0.9899,99,-3.7019,0.5064,0.5418,0.6423,0.6423,0.6452,0.5102,0.4989,0.2956,0.7044,0.6459,0.6862,0.5931,0.7146,0.6515,0.554,0.569
two_stage,50,25,B31d_2,0.15,0.843521,0.415821,0.041792,0.693521,462.35,0.807547,0.0202,0.9798,99,-3.7019,0.5064,0.5418,0.6423,0.6423,0.6452,0.5102,0.4989,0.2956,0.7044,0.6459,0.6862,0.5931,0.7146,0.6515,0.554,0.569
two_stage,50,25,B32d_1,0.31,0.739267,0.30413,0.030566,0.429267,138.47,0.525196,0.2323,0.7879,99,-3.7019,0.5064,0.5418,0.6423,0.6423,0.6452,0.5102,0.4989,0.2956,0.7044,0.6459,0.6862,0.5931,0.7146,0.6515,0.554,0.569
two_stage,50,25,B32d_2,0.69,0.942508,0.109174,0.010972,0.252508,36.6,0.27488,0.1717,0.8687,99,-3.7019,0.5064,0.5418,0.6423,0.6423,0.6452,0.5102,0.4989,0.2956,0.7044,0.6459,0.6862,0.5931,0.7146,0.6515,0.554,0.569
two_stage,50,25,B41d_1,0.11,0.0221,0.065558,0.006589,-0.0879,-79.91,0.109457,0.2525,0.3333,99,-3.7019,0.5064,0.5418,0.6423,0.6423,0.6452,0.5102,0.4989,0.2956,0.7044,0.6459,0.6862,0.5931,0.7146,0.6515,0.554,0.569
two_stage,50,25,B41d_2,-0.3,-0.022755,0.094383,0.009486,0.277245,92.42,0.292717,0.0606,0.1818,99,-3.7019,0.5064,0.5418,0.6423,0.6423,0.6452,0.5102,0.4989,0.2956,0.7044,0.6459,0.6862,0.5931,0.7146,0.6515,0.554,0.569
two_stage,50,25,B42d_1,0.57,0.160615,0.250972,0.025224,-0.409385,-71.82,0.479528,0.2323,0.2828,99,-3.7019,0.5064,0.5418,0.6423,0.6423,0.6452,0.5102,0.4989,0.2956,0.7044,0.6459,0.6862,0.5931,0.7146,0.6515,0.554,0.569
two_stage,50,25,B42d_2,0.01,0.013731,0.057316,0.00576,0.003731,37.31,0.057147,0.9697,0.0404,99,-3.7019,0.5064,0.5418,0.6423,0.6423,0.6452,0.5102,0.4989,0.2956,0.7044,0.6459,0.6862,0.5931,0.7146,0.6515,0.554,0.569
two_stage,50,25,Q1d_1,0.08,0.037553,0.015408,0.001549,-0.042447,-53.06,0.04513,1.0,0.0,99,-3.7019,0.5064,0.5418,0.6423,0.6423,0.6452,0.5102,0.4989,0.2956,0.7044,0.6459,0.6862,0.5931,0.7146,0.6515,0.554,0.569
two_stage,50,25,Q1d_2,0.05,0.025814,0.008982,0.000903,-0.024186,-48.37,0.025784,1.0,0.0,99,-3.7019,0.5064,0.5418,0.6423,0.6423,0.6452,0.5102,0.4989,0.2956,0.7044,0.6459,0.6862,0.5931,0.7146,0.6515,0.554,0.569
