Method,N,NT_TRAIN,Parameter,True_Value,Mean,SD,SE,Bias,Relative_Bias_pct,RMSE,Coverage_Rate,Power,N_Valid,Mean_All_LL_Best,Mean_All_Regime2_Share,Mean_All_Majority_Accuracy,Mean_Observed_Accuracy,Mean_Observed_Sensitivity,Mean_Observed_Specificity,Mean_Observed_Precision,Mean_Observed_F1_Score,Mean_Observed_Regime2_Share,Mean_Observed_Majority_Accuracy,Mean_Forecast_Accuracy,Mean_Forecast_Sensitivity,Mean_Forecast_Specificity,Mean_Forecast_Precision,Mean_Forecast_F1_Score,Mean_Forecast_Regime2_Share,Mean_Forecast_Majority_Accuracy
two_stage,50,50,gamma2,-1.17,-0.148038,0.533457,0.053614,1.021962,87.35,1.151568,0.5051,0.0202,99,-3.6382,0.5064,0.5418,0.875,0.8228,0.9176,0.8997,0.8561,0.4577,0.5533,0.904,0.9077,0.8871,0.963,0.9326,0.7496,0.7496
two_stage,50,50,gamma3_1,0.26,0.394735,0.440127,0.044234,0.134735,51.82,0.458158,0.9899,0.0303,99,-3.6382,0.5064,0.5418,0.875,0.8228,0.9176,0.8997,0.8561,0.4577,0.5533,0.904,0.9077,0.8871,0.963,0.9326,0.7496,0.7496
two_stage,50,50,gamma3_2,-0.83,-0.477277,0.594813,0.059781,0.352723,42.5,0.688943,0.9697,0.0707,99,-3.6382,0.5064,0.5418,0.875,0.8228,0.9176,0.8997,0.8561,0.4577,0.5533,0.904,0.9077,0.8871,0.963,0.9326,0.7496,0.7496
two_stage,50,50,gamma4_1,-0.74,-0.218849,0.703953,0.07075,0.521151,70.43,0.873008,0.9495,0.0101,99,-3.6382,0.5064,0.5418,0.875,0.8228,0.9176,0.8997,0.8561,0.4577,0.5533,0.904,0.9077,0.8871,0.963,0.9326,0.7496,0.7496
two_stage,50,50,gamma4_2,-0.19,-0.025416,0.817375,0.082149,0.164584,86.62,0.829723,0.9899,0.0,99,-3.6382,0.5064,0.5418,0.875,0.8228,0.9176,0.8997,0.8561,0.4577,0.5533,0.904,0.9077,0.8871,0.963,0.9326,0.7496,0.7496
two_stage,50,50,B12_1,0.45,0.378174,0.096559,0.009705,-0.071826,-15.96,0.119951,,,99,-3.6382,0.5064,0.5418,0.875,0.8228,0.9176,0.8997,0.8561,0.4577,0.5533,0.904,0.9077,0.8871,0.963,0.9326,0.7496,0.7496
two_stage,50,50,B12_2,0.22,0.251348,0.070812,0.007117,0.031348,14.25,0.077113,,,99,-3.6382,0.5064,0.5418,0.875,0.8228,0.9176,0.8997,0.8561,0.4577,0.5533,0.904,0.9077,0.8871,0.963,0.9326,0.7496,0.7496
two_stage,50,50,P12,1e-12,0.0,0.0,0.0,-0.0,-0.0,0.0,,,99,-3.6382,0.5064,0.5418,0.875,0.8228,0.9176,0.8997,0.8561,0.4577,0.5533,0.904,0.9077,0.8871,0.963,0.9326,0.7496,0.7496
two_stage,50,50,P2,0.2,0.682362,0.188355,0.01893,0.482362,241.18,0.517487,,,99,-3.6382,0.5064,0.5418,0.875,0.8228,0.9176,0.8997,0.8561,0.4577,0.5533,0.904,0.9077,0.8871,0.963,0.9326,0.7496,0.7496
two_stage,50,50,LogLikelihood,,-3.6382,0.0317,,,,,,,99,-3.6382,0.5064,0.5418,0.875,0.8228,0.9176,0.8997,0.8561,0.4577,0.5533,0.904,0.9077,0.8871,0.963,0.9326,0.7496,0.7496
two_stage,50,50,ConvergenceRate,,0.99,,,,,,,,100,-3.6382,0.5064,0.5418,0.875,0.8228,0.9176,0.8997,0.8561,0.4577,0.5533,0.904,0.9077,0.8871,0.963,0.9326,0.7496,0.7496
