Method,N,NT_TRAIN,Parameter,True_Value,Mean,SD,SE,Bias,Relative_Bias_pct,RMSE,Coverage_Rate,Power,N_Valid,Mean_All_LL_Best,Mean_All_Regime2_Share,Mean_All_Majority_Accuracy,Mean_Observed_Accuracy,Mean_Observed_Sensitivity,Mean_Observed_Specificity,Mean_Observed_Precision,Mean_Observed_F1_Score,Mean_Observed_Regime2_Share,Mean_Observed_Majority_Accuracy,Mean_Forecast_Accuracy,Mean_Forecast_Sensitivity,Mean_Forecast_Specificity,Mean_Forecast_Precision,Mean_Forecast_F1_Score,Mean_Forecast_Regime2_Share,Mean_Forecast_Majority_Accuracy
two_stage,50,25,B32d_2,0.69,0.663882,0.056846,0.005713,-0.026118,-3.79,0.062297,0.9899,1.0,99,-3.6975,0.5064,0.5418,0.8491,0.7074,0.9072,0.7786,0.7319,0.2956,0.7044,0.8538,0.8589,0.841,0.88,0.8642,0.554,0.569
two_stage,50,25,B41d_1,0.11,0.04445,0.087122,0.008756,-0.06555,-59.59,0.108675,0.9798,0.0303,99,-3.6975,0.5064,0.5418,0.8491,0.7074,0.9072,0.7786,0.7319,0.2956,0.7044,0.8538,0.8589,0.841,0.88,0.8642,0.554,0.569
two_stage,50,25,B41d_2,-0.3,-0.083251,0.136417,0.01371,0.216749,72.25,0.255738,0.8182,0.0808,99,-3.6975,0.5064,0.5418,0.8491,0.7074,0.9072,0.7786,0.7319,0.2956,0.7044,0.8538,0.8589,0.841,0.88,0.8642,0.554,0.569
two_stage,50,25,B42d_1,0.57,0.230351,0.144988,0.014572,-0.339649,-59.59,0.369013,0.4747,0.3333,99,-3.6975,0.5064,0.5418,0.8491,0.7074,0.9072,0.7786,0.7319,0.2956,0.7044,0.8538,0.8589,0.841,0.88,0.8642,0.554,0.569
two_stage,50,25,B42d_2,0.01,0.01261,0.067809,0.006815,0.00261,26.1,0.067516,1.0,0.0,99,-3.6975,0.5064,0.5418,0.8491,0.7074,0.9072,0.7786,0.7319,0.2956,0.7044,0.8538,0.8589,0.841,0.88,0.8642,0.554,0.569
two_stage,50,25,Q1d_1,0.08,0.087321,0.010702,0.001076,0.007321,9.15,0.012922,1.0,0.0,99,-3.6975,0.5064,0.5418,0.8491,0.7074,0.9072,0.7786,0.7319,0.2956,0.7044,0.8538,0.8589,0.841,0.88,0.8642,0.554,0.569
two_stage,50,25,Q1d_2,0.05,0.053105,0.009672,0.000972,0.003105,6.21,0.010111,1.0,0.0,99,-3.6975,0.5064,0.5418,0.8491,0.7074,0.9072,0.7786,0.7319,0.2956,0.7044,0.8538,0.8589,0.841,0.88,0.8642,0.554,0.569
two_stage,50,25,R1d_1,0.23,0.230375,0.012543,0.001261,0.000375,0.16,0.012485,1.0,0.9697,99,-3.6975,0.5064,0.5418,0.8491,0.7074,0.9072,0.7786,0.7319,0.2956,0.7044,0.8538,0.8589,0.841,0.88,0.8642,0.554,0.569
two_stage,50,25,R1d_2,0.21,0.209202,0.014487,0.001456,-0.000798,-0.38,0.014435,1.0,0.7576,99,-3.6975,0.5064,0.5418,0.8491,0.7074,0.9072,0.7786,0.7319,0.2956,0.7044,0.8538,0.8589,0.841,0.88,0.8642,0.554,0.569
two_stage,50,25,R1d_3,0.16,0.160609,0.010862,0.001092,0.000609,0.38,0.010824,1.0,0.0202,99,-3.6975,0.5064,0.5418,0.8491,0.7074,0.9072,0.7786,0.7319,0.2956,0.7044,0.8538,0.8589,0.841,0.88,0.8642,0.554,0.569
two_stage,50,25,R1d_4,0.61,0.613307,0.023789,0.002391,0.003307,0.54,0.023898,1.0,1.0,99,-3.6975,0.5064,0.5418,0.8491,0.7074,0.9072,0.7786,0.7319,0.2956,0.7044,0.8538,0.8589,0.841,0.88,0.8642,0.554,0.569
two_stage,50,25,R2d_1,0.82,1.531505,2.548775,0.256162,0.711505,86.77,2.633795,1.0,0.0,99,-3.6975,0.5064,0.5418,0.8491,0.7074,0.9072,0.7786,0.7319,0.2956,0.7044,0.8538,0.8589,0.841,0.88,0.8642,0.554,0.569
two_stage,50,25,R2d_2,0.73,0.941001,1.183236,0.11892,0.211001,28.9,1.196005,1.0,0.0,99,-3.6975,0.5064,0.5418,0.8491,0.7074,0.9072,0.7786,0.7319,0.2956,0.7044,0.8538,0.8589,0.841,0.88,0.8642,0.554,0.569
two_stage,50,25,Q2d_1,0.16,0.186938,0.062065,0.006238,0.026938,16.84,0.067371,1.0,0.0,99,-3.6975,0.5064,0.5418,0.8491,0.7074,0.9072,0.7786,0.7319,0.2956,0.7044,0.8538,0.8589,0.841,0.88,0.8642,0.554,0.569
two_stage,50,25,Q2d_2,0.12,0.16208,0.054133,0.005441,0.04208,35.07,0.068348,1.0,0.0,99,-3.6975,0.5064,0.5418,0.8491,0.7074,0.9072,0.7786,0.7319,0.2956,0.7044,0.8538,0.8589,0.841,0.88,0.8642,0.554,0.569
two_stage,50,25,gamma2,-1.17,-0.150814,1.193277,0.119929,1.019186,87.11,1.564694,0.7677,0.0202,99,-3.6975,0.5064,0.5418,0.8491,0.7074,0.9072,0.7786,0.7319,0.2956,0.7044,0.8538,0.8589,0.841,0.88,0.8642,0.554,0.569
two_stage,50,25,gamma3_1,0.26,-1.493819,3.031482,0.304675,-1.753819,-674.55,3.488973,1.0,0.0,99,-3.6975,0.5064,0.5418,0.8491,0.7074,0.9072,0.7786,0.7319,0.2956,0.7044,0.8538,0.8589,0.841,0.88,0.8642,0.554,0.569
two_stage,50,25,gamma3_2,-0.83,-3.062414,4.154151,0.417508,-2.232414,-268.97,4.697482,1.0,0.0,99,-3.6975,0.5064,0.5418,0.8491,0.7074,0.9072,0.7786,0.7319,0.2956,0.7044,0.8538,0.8589,0.841,0.88,0.8642,0.554,0.569
two_stage,50,25,gamma4_1,-0.74,-0.752191,3.1831,0.319914,-0.012191,-1.65,3.167007,0.9899,0.0101,99,-3.6975,0.5064,0.5418,0.8491,0.7074,0.9072,0.7786,0.7319,0.2956,0.7044,0.8538,0.8589,0.841,0.88,0.8642,0.554,0.569
two_stage,50,25,gamma4_2,-0.19,0.046636,6.067542,0.609811,0.236636,124.55,6.041456,0.9798,0.0202,99,-3.6975,0.5064,0.5418,0.8491,0.7074,0.9072,0.7786,0.7319,0.2956,0.7044,0.8538,0.8589,0.841,0.88,0.8642,0.554,0.569
two_stage,50,25,B12_1,0.45,0.376278,0.123681,0.01243,-0.073722,-16.38,0.143448,,,99,-3.6975,0.5064,0.5418,0.8491,0.7074,0.9072,0.7786,0.7319,0.2956,0.7044,0.8538,0.8589,0.841,0.88,0.8642,0.554,0.569
two_stage,50,25,B12_2,0.22,0.266469,0.10434,0.010487,0.046469,21.12,0.113738,,,99,-3.6975,0.5064,0.5418,0.8491,0.7074,0.9072,0.7786,0.7319,0.2956,0.7044,0.8538,0.8589,0.841,0.88,0.8642,0.554,0.569
two_stage,50,25,P12,1e-12,0.0,0.0,0.0,-0.0,-0.0,0.0,,,99,-3.6975,0.5064,0.5418,0.8491,0.7074,0.9072,0.7786,0.7319,0.2956,0.7044,0.8538,0.8589,0.841,0.88,0.8642,0.554,0.569
two_stage,50,25,P2,0.2,0.70076,0.192136,0.01931,0.50076,250.38,0.536007,,,99,-3.6975,0.5064,0.5418,0.8491,0.7074,0.9072,0.7786,0.7319,0.2956,0.7044,0.8538,0.8589,0.841,0.88,0.8642,0.554,0.569
two_stage,50,25,LogLikelihood,,-3.6975,0.0391,,,,,,,99,-3.6975,0.5064,0.5418,0.8491,0.7074,0.9072,0.7786,0.7319,0.2956,0.7044,0.8538,0.8589,0.841,0.88,0.8642,0.554,0.569
two_stage,50,25,ConvergenceRate,,0.99,,,,,,,,100,-3.6975,0.5064,0.5418,0.8491,0.7074,0.9072,0.7786,0.7319,0.2956,0.7044,0.8538,0.8589,0.841,0.88,0.8642,0.554,0.569
